ID,Loan_Amount,Grade,Interest_Rate,Repayment_Prob
140248577,8800,A,0.0611,0.871741474839984
140280209,4000,A,0.0611,0.871741223951514
140749426,25000,A,0.0611,0.87174111076479
139552168,10000,A,0.0611,0.871740419276804
140638248,18000,A,0.0611,0.871739564871588
139753339,20000,A,0.0611,0.871738206714772
140489140,40000,A,0.0611,0.8717300965193819
140196149,15000,A,0.0611,0.87172443802606
139917932,12000,A,0.0611,0.87172425450929
139373042,10000,A,0.0611,0.871722577028432
139560165,10000,A,0.0611,0.871722252285531
139592404,10000,A,0.0611,0.871716867923326
139888302,10000,A,0.0611,0.8717069208582859
140925614,20000,A,0.0611,0.871705816065416
139881112,10000,A,0.0611,0.871702409861684
139440666,26000,A,0.0611,0.871700669394793
140484943,14000,A,0.0611,0.871698537177274
139846165,10000,A,0.0611,0.8716950438170881
139330901,14000,A,0.0611,0.871684486630695
141088446,16000,A,0.0611,0.871683712833678
140849385,20000,A,0.0611,0.871682792423577
140290286,12000,A,0.0611,0.871675143149753
139591795,30000,A,0.0611,0.8716730383915869
139832669,17000,A,0.0611,0.871672742942927
140648935,16500,A,0.0611,0.871672236253908
140678810,5000,A,0.0611,0.871668824298529
140380653,10000,A,0.0611,0.871659720005202
139723897,40000,A,0.0611,0.871657960524432
139940894,28000,A,0.0611,0.871657582106267
140500954,22000,A,0.0611,0.8716572240054941
139678759,16000,A,0.0611,0.871649825617225
140837187,21000,A,0.0611,0.871649102360741
140963719,10500,A,0.0611,0.871648554758967
140815123,35000,A,0.0611,0.871647668320363
141010853,35000,A,0.0611,0.8716465910483571
140410625,10000,A,0.0611,0.87164324433398
139614432,25000,A,0.0611,0.871642482534942
140370528,14000,A,0.0611,0.871636562155128
138885701,10000,A,0.0611,0.87163335058734
140760014,15000,A,0.0611,0.871631412449657
139691692,21000,A,0.0611,0.871629524826977
140295234,5500,A,0.0611,0.871624222086804
140610945,10000,A,0.0611,0.871623300639169
140168688,8000,A,0.0611,0.8716169482426019
139638636,6000,A,0.0611,0.871607378192431
139603195,28000,A,0.0611,0.871606470025403
140402930,15000,A,0.0611,0.87160526399271
139324628,40000,A,0.0611,0.871605059770697
139664016,35000,A,0.0611,0.8716048059800681
139654229,8000,A,0.0611,0.871602758071778
140320532,7150,A,0.0611,0.871599486647873
140879136,10000,A,0.0611,0.871598866816824
139794622,11000,A,0.0611,0.871598424818465
140251322,6000,A,0.0611,0.871596691257576
140328243,18000,A,0.0611,0.871593852912782
139553138,6600,A,0.0611,0.871587589189842
141073425,4000,A,0.0611,0.871586239790625
140418697,12000,A,0.0611,0.871582282787928
140102235,20000,A,0.0611,0.871579758054856
139583553,15000,A,0.0611,0.871578306146343
140282698,21000,A,0.0611,0.871575340908193
138841131,10000,A,0.0611,0.871574104845816
139637387,12000,A,0.0611,0.871572810668233
139942431,25000,A,0.0611,0.871572579088342
140880095,35000,A,0.0611,0.87156720980192
140595703,3000,A,0.0611,0.8715572742789071
139538492,28000,A,0.0611,0.871552565967734
140422276,40000,A,0.0611,0.871544588886906
140097356,18000,A,0.0611,0.8715365447905861
140500033,16000,A,0.0611,0.871532925616331
139698075,30000,A,0.0611,0.8715328917078751
139979428,12000,A,0.0611,0.8715259293705759
140078889,6500,A,0.0611,0.871525059371616
140369313,7500,A,0.0611,0.871524728703845
139496828,7500,A,0.0611,0.871520960946125
140567943,12500,A,0.0611,0.871519481526262
140311085,8000,A,0.0611,0.8715191489584719
140467630,16000,A,0.0611,0.871516191011473
139942720,10000,A,0.0611,0.871515773869191
139484685,31000,A,0.0611,0.87151437282775
140252714,15000,A,0.0611,0.871507765580193
139325438,20000,A,0.0611,0.8715035470202039
140342817,15000,A,0.0611,0.871500827363844
140441305,12000,A,0.0611,0.871500522366301
139322649,3875,A,0.0611,0.871498497232303
141015601,20000,A,0.0611,0.871496692988466
139926546,15000,A,0.0611,0.871494997494481
139405840,12000,A,0.0611,0.871494642608144
140233341,10000,A,0.0611,0.871492684602575
139503566,40000,A,0.0611,0.871489656974776
139707345,6000,A,0.0611,0.871487124594977
140739264,10000,A,0.0611,0.871484118441364
140647449,40000,A,0.0611,0.871473435955086
140842283,10000,A,0.0611,0.871473340048811
139653979,4000,A,0.0611,0.87146664502173
140897217,28000,A,0.0611,0.871463039919194
140737384,10000,A,0.0611,0.871463005620384
140950601,15000,A,0.0611,0.871457765360365
140966367,12000,A,0.0611,0.871456957055437
139362497,10500,A,0.0611,0.871453349178331
140681708,10000,A,0.0611,0.871453318288274
140485639,29000,A,0.0611,0.871452536793516
140655312,40000,A,0.0611,0.871448949404637
139588985,10000,A,0.0611,0.871447960795708
140341293,17000,A,0.0611,0.871444604351743
141019572,18000,A,0.0611,0.871443941792517
140625696,10000,A,0.0611,0.871440822943089
139596334,40000,A,0.0611,0.871436176435503
139681771,30000,A,0.0611,0.871434268422016
140749299,12500,A,0.0611,0.871430543016117
140022727,10000,A,0.0611,0.871427861847877
140573951,25000,A,0.0611,0.871426675756758
140624349,1500,A,0.0611,0.871426038313668
139830898,8000,A,0.0611,0.871425783086534
141066068,6000,A,0.0611,0.871424607343917
141048828,15600,A,0.0611,0.871423426079819
141041664,35000,A,0.0611,0.871423164306466
139807741,30000,A,0.0611,0.8714196637173031
140245246,10000,A,0.0611,0.871418441830113
138840645,16000,A,0.0611,0.871417657773765
140201271,35000,A,0.0611,0.871414564223752
140242773,15000,A,0.0611,0.871412592981087
140827405,11500,A,0.0611,0.871408901726549
140961474,6000,A,0.0611,0.871408726614315
139056002,30000,A,0.0611,0.871386359418006
139691714,5000,A,0.0611,0.871381198967716
140817101,5000,A,0.0611,0.871361483882422
140834291,10000,A,0.0611,0.87135943395489
139123031,5200,A,0.0611,0.871359074654075
140983017,6000,A,0.0611,0.871355876061045
139760272,14500,A,0.0611,0.871347458673731
140563288,15000,A,0.0611,0.871345770062261
141046238,12000,A,0.0611,0.87134432956056
139105506,23000,A,0.0611,0.871339450376016
139874947,16000,A,0.0611,0.871334084490918
139664192,30000,A,0.0611,0.8713308105252751
139702806,10000,A,0.0611,0.871330368588723
140628631,6500,A,0.0611,0.871326793600366
140316900,34500,A,0.0611,0.871326772122762
140367005,20000,A,0.0611,0.871326596397309
139631861,14000,A,0.0611,0.871326307163066
139978404,9600,A,0.0611,0.871322353619236
140443112,38500,A,0.0611,0.871320837937203
140813274,20000,A,0.0611,0.871312314009511
139713567,10000,A,0.0611,0.871306402415895
140103028,5000,A,0.0611,0.871304071893484
140773306,9850,A,0.0611,0.87130261890467
140658363,10000,A,0.0611,0.871300236077683
140655133,39000,A,0.0611,0.871300120260072
139839805,40000,A,0.0611,0.871296883489497
140295186,30000,A,0.0611,0.871292818776225
139486692,16000,A,0.0611,0.871290546512878
140947641,10000,A,0.0611,0.871277585633029
140960879,4000,A,0.0611,0.871277007170603
140862486,10000,A,0.0611,0.871275012838317
139433144,8500,A,0.0611,0.87127343528475
139763176,7700,A,0.0611,0.871272218414186
141079420,7000,A,0.0611,0.87127038710695
140168507,5000,A,0.0611,0.871261865909518
139557885,6000,A,0.0611,0.87126045265138
139679345,5000,A,0.0611,0.871259472742268
139588722,7425,A,0.0611,0.871258236218619
140951108,21000,A,0.0611,0.871256121155183
140833836,40000,A,0.0611,0.871255822221358
140378309,4000,A,0.0611,0.871250148181633
139592692,15000,A,0.0611,0.8712447712182589
140839869,5000,A,0.0611,0.871242823170742
139979351,20000,A,0.0611,0.871238603081134
140745534,30000,A,0.0611,0.871237962852411
139226258,25000,A,0.0611,0.871236064648535
140801732,10000,A,0.0611,0.871233035126812
141076477,25000,A,0.0611,0.871229367763112
139788172,2000,A,0.0611,0.871229088873906
139855339,16000,A,0.0611,0.871227754010052
141097116,8500,A,0.0611,0.871223066038492
140234799,3000,A,0.0611,0.871220505463094
139552560,3200,A,0.0611,0.871219207869361
140542196,2000,A,0.0611,0.871218347289512
139329863,15000,A,0.0611,0.871207450722559
141025903,10000,A,0.0611,0.8712012086252701
139260563,30000,A,0.0611,0.8712009441069319
139868799,20000,A,0.0611,0.871200085774089
138545909,16000,A,0.0611,0.871188287546965
140864186,10000,A,0.0611,0.871183514082025
139506898,20000,A,0.0611,0.871180386326404
139560245,25000,A,0.0611,0.871167364579749
139635858,10000,A,0.0611,0.871166538223273
139443410,6000,A,0.0611,0.871166306661718
140878889,5000,A,0.0611,0.871160235890228
140154226,13200,A,0.0611,0.87115996725182
140411830,11000,A,0.0611,0.871155575635157
141024403,40000,A,0.0611,0.8711552418741599
140246457,11000,A,0.0611,0.8711373426454649
139942802,7700,A,0.0611,0.87113685851625
140501194,3000,A,0.0611,0.871135887238475
139690073,16000,A,0.0611,0.871132459236453
138843049,4500,A,0.0611,0.871128756378693
140818463,25000,A,0.0611,0.87111539577542
139650904,17000,A,0.0611,0.871112105595264
139429338,8500,A,0.0611,0.871111973838844
139920631,15000,A,0.0611,0.871110113586533
140285816,11500,A,0.0611,0.871108792988574
139856032,10000,A,0.0611,0.87110776146863
140748784,7200,A,0.0611,0.871105759682689
139640535,14000,A,0.0611,0.871104195662723
140499585,5000,A,0.0611,0.871103218466095
139326266,35000,A,0.0611,0.871101605840673
140017445,5000,A,0.0611,0.871100506599847
139996568,5000,A,0.0611,0.871095549718346
139657194,10000,A,0.0611,0.871092687994522
140323132,15000,A,0.0611,0.8710913183694811
140776616,10000,A,0.0611,0.871091007402089
139891651,6000,A,0.0611,0.871087799872587
139827516,17000,A,0.0611,0.871086645958567
140099447,10000,A,0.0611,0.871085075565734
138703235,7200,A,0.0611,0.871079636580222
140738193,20000,A,0.0611,0.8710774608392999
140264301,16000,A,0.0611,0.871074765107759
139120963,10000,A,0.0611,0.871072061695245
140250626,5000,A,0.0611,0.871069576841049
140735243,19200,A,0.0611,0.871069417463413
140325942,30000,A,0.0611,0.871069142800001
139472641,10000,A,0.0611,0.871066559413055
140861501,20000,A,0.0611,0.871064204055895
140925527,8000,A,0.0611,0.871063031538874
139627099,10000,A,0.0611,0.871062202771865
140763337,6000,A,0.0611,0.871062026450977
139283241,6000,A,0.0611,0.871061899015168
139721362,13000,A,0.0611,0.871059201195489
140498481,7500,A,0.0611,0.871057086611183
139438722,15000,A,0.0611,0.8710503914725181
139706105,18000,A,0.0611,0.8710500731723501
139596551,3500,A,0.0611,0.8710480281592761
140746162,3000,A,0.0611,0.871045872815752
138303621,6000,A,0.0611,0.871044481590715
138883506,10000,A,0.0611,0.8710391583967529
139623167,6000,A,0.0611,0.871037695578281
139888069,20000,A,0.0611,0.871037339765123
140704610,10000,A,0.0611,0.8710310187364549
140602428,11000,A,0.0611,0.871025997404915
140678038,16000,A,0.0611,0.871024478661228
140568016,11000,A,0.0611,0.871023668674798
140344706,17000,A,0.0611,0.871022702873355
140447017,18000,A,0.0611,0.871019688636946
140763067,12000,A,0.0611,0.871019389438788
139927030,8000,A,0.0611,0.871018763565675
140621441,25000,A,0.0611,0.871016668486884
140290054,2000,A,0.0611,0.871012987325848
140349758,8000,A,0.0611,0.8710009011972379
140997439,10000,A,0.0611,0.870999808120379
138771369,15000,A,0.0611,0.8709980602858189
139481512,35000,A,0.0611,0.8709952055025441
139840094,8000,A,0.0611,0.870994686141721
140523142,10000,A,0.0611,0.870992847986544
139285142,25500,A,0.0611,0.870989742045214
140810659,16000,A,0.0611,0.870989559569066
139580333,20000,A,0.0611,0.870983242829094
140403863,25000,A,0.0611,0.870982038403188
139334758,12000,A,0.0611,0.870981761837077
140971519,21500,A,0.0611,0.8709815626184589
138339205,20000,A,0.0611,0.87097649693934
140484371,16000,A,0.0611,0.870969893766348
140366577,25000,A,0.0611,0.870966207249509
140653720,15000,A,0.0611,0.870958889256321
140776606,15500,A,0.0611,0.870954745579278
141070009,15500,A,0.0611,0.870952402338758
140382664,10000,A,0.0611,0.870952149379689
139826906,10000,A,0.0611,0.870950805366863
140107163,6000,A,0.0611,0.8709502532250231
140875314,8000,A,0.0611,0.870946697218386
140604141,15000,A,0.0611,0.8709452465572161
139759059,30000,A,0.0611,0.870943387660946
140373224,28000,A,0.0611,0.870929257689982
140383302,5000,A,0.0611,0.870924791475244
139318860,7500,A,0.0611,0.870923758522482
139774422,20000,A,0.0611,0.870921468760149
139797795,12000,A,0.0611,0.870907601500548
140848127,25000,A,0.0611,0.870902849752474
140307199,7000,A,0.0611,0.8709002832528829
139936413,10000,A,0.0611,0.870899471988782
140016315,20000,A,0.0611,0.870898948646141
140834263,12000,A,0.0611,0.870891702106894
139266193,16500,A,0.0611,0.870884216906629
139620943,20000,A,0.0611,0.870875983765476
140891380,9000,A,0.0611,0.870867814258812
140034654,4800,A,0.0611,0.87086351374531
140201298,14000,A,0.0611,0.870856082810427
139475492,24450,A,0.0611,0.870854723037207
140668478,12000,A,0.0611,0.870853616403584
139582468,14000,A,0.0611,0.87085084412163
139444583,23000,A,0.0611,0.870848190678545
139584951,10000,A,0.0611,0.870846094204466
140288492,7500,A,0.0611,0.870842409890528
140794494,20000,A,0.0611,0.870838393838726
140484324,5000,A,0.0611,0.870836557594615
139679536,8000,A,0.0611,0.8708350013962161
140762377,10000,A,0.0611,0.870834321769505
139755482,17000,A,0.0611,0.870827115523207
139920181,4000,A,0.0611,0.8708263355307471
140078639,16000,A,0.0611,0.8708238840604721
139486481,9000,A,0.0611,0.87081642497444
140672393,15000,A,0.0611,0.870814349372333
139838086,10000,A,0.0611,0.870807880352057
139328657,5500,A,0.0611,0.870802440613939
140501687,15000,A,0.0611,0.870801304013733
139498476,22000,A,0.0611,0.870801171714675
139992582,15000,A,0.0611,0.870800123838749
140855948,10000,A,0.0611,0.870788642585693
140736199,7000,A,0.0611,0.870783547391501
139655944,32500,A,0.0611,0.870774829645963
138887900,5500,A,0.0611,0.8707743320532539
139181105,8000,A,0.0611,0.870762456001443
139796548,30000,A,0.0611,0.8707623776717079
140958209,10000,A,0.0611,0.870761083894683
140250637,6000,A,0.0611,0.870746881939084
140855192,3500,A,0.0611,0.870740887655441
139509205,19000,A,0.0611,0.870740444309082
140665501,5000,A,0.0611,0.87073501916033
138911246,20000,A,0.0611,0.870722434409008
140313818,10000,A,0.0611,0.870713338197501
140855754,5000,A,0.0611,0.870709204578035
139195531,11000,A,0.0611,0.870706115526188
140015136,10000,A,0.0611,0.870704949730888
140674417,12000,A,0.0611,0.870695688028505
138960999,14000,A,0.0611,0.870685088000554
140018410,20000,A,0.0611,0.870682034188435
139584132,5000,A,0.0611,0.870681376581938
139839644,3600,A,0.0611,0.870678639398627
140986537,6000,A,0.0611,0.870678564384379
140880212,15000,A,0.0611,0.8706783921439349
140326907,10000,A,0.0611,0.870678323387098
139721749,10000,A,0.0611,0.87067387232536
139872412,20000,A,0.0611,0.870666241046345
141080147,8000,A,0.0611,0.8706647799560621
141017722,10000,A,0.0611,0.870662619191285
140399539,10000,A,0.0611,0.870658913292898
140965401,6000,A,0.0611,0.870656176517383
140317516,11000,A,0.0611,0.870630182327213
139648716,6000,A,0.0611,0.870626650986067
139978752,5000,A,0.0611,0.870626374371405
139942717,35000,A,0.0611,0.8706243524543
140821358,10000,A,0.0611,0.870617569140395
139724648,14000,A,0.0611,0.870616460736226
140019903,30000,A,0.0611,0.870612698914902
139633168,15000,A,0.0611,0.870610393992282
140752675,6000,A,0.0611,0.870608425323541
140840367,19000,A,0.0611,0.87059499750903
140981938,9000,A,0.0611,0.870591971260786
140230151,5500,A,0.0611,0.870590203211425
139937323,3000,A,0.0611,0.870589125939475
140596664,5000,A,0.0611,0.870585916168177
140806597,6050,A,0.0611,0.870582545910745
140673007,14500,A,0.0611,0.870568122685078
139876661,16000,A,0.0611,0.870560052038264
139589982,30000,A,0.0611,0.870553111928316
139502351,10000,A,0.0611,0.870539718868415
140624778,4300,A,0.0611,0.870536661007097
139191653,24000,A,0.0611,0.870534826692183
140706922,15000,A,0.0611,0.870534081706424
139557566,10000,A,0.0611,0.870530681574644
141021161,4500,A,0.0611,0.870522804862038
139758250,4000,A,0.0611,0.8704820727949
139868965,5400,A,0.0611,0.870331118838015
140035866,1975,A,0.0611,0.869909475478944
140151311,40000,B,0.06,0.866559072571309
140166638,18000,B,0.06,0.856041713431016
139774280,40000,B,0.1008,0.749023092073174
139584170,40000,B,0.1008,0.743358943927277
139487976,32000,B,0.1008,0.743012014617642
140289787,11200,B,0.1008,0.742635471926653
140418034,15000,B,0.1008,0.7425460999078211
140661426,30000,B,0.1008,0.742461509715381
139716676,35000,B,0.1008,0.742355044546243
139610366,40000,B,0.1008,0.7419928993042251
140527038,25550,B,0.1008,0.7418790324957221
140559476,40000,B,0.1008,0.7415295645401649
140960275,15000,B,0.1008,0.741277521955925
140894349,11000,B,0.1008,0.7412147166884451
140431243,30000,B,0.1008,0.7411029589726039
140412813,35650,B,0.1008,0.741100058882881
139510665,40000,B,0.1008,0.741046913380794
139584720,10400,B,0.1008,0.740808462150766
140972555,10000,B,0.1008,0.7407518669712609
140290730,15000,B,0.1008,0.740738969096426
139843405,12000,B,0.1008,0.740711275827699
140058545,25000,B,0.1008,0.740629986964559
140606757,14400,B,0.1008,0.7405813298435531
138913744,16000,B,0.1008,0.740580888161747
140665004,10000,B,0.1008,0.740510719203795
139613985,12000,B,0.1008,0.740484286229881
140441521,40000,B,0.1008,0.740444097923883
140419902,28000,B,0.1008,0.740348662289781
139757138,6000,B,0.1008,0.74020937795135
139581817,17000,B,0.1008,0.7402085441541719
140576518,25000,B,0.1008,0.740170666101188
140738279,40000,B,0.1008,0.7401351516694861
137932378,40000,B,0.1008,0.740124907670771
139873778,12000,B,0.1008,0.740022562859395
139606127,10000,B,0.1008,0.740015918047519
140004629,40000,B,0.1008,0.739972010391384
140279201,28100,B,0.1008,0.739958588853209
139502397,30000,B,0.1008,0.739924865344707
140375925,10000,B,0.1008,0.739919931462437
140798210,14000,B,0.1008,0.7398094930098911
140112057,25000,B,0.1008,0.7397443617003541
140481909,12000,B,0.1008,0.7396105649017339
140703817,15000,B,0.1008,0.739604901272806
141026679,17000,B,0.1008,0.739596190221006
139644116,40000,B,0.1008,0.739576101831633
139973972,10000,B,0.1008,0.73957370361774
139639207,25000,B,0.1008,0.73956894076805
139645468,15000,B,0.1008,0.739531303617043
139630569,14400,B,0.1008,0.73951020217527
139641820,40000,B,0.1008,0.739497924407872
139916501,27000,B,0.1008,0.739415286655716
138035275,15000,B,0.1008,0.7393464541850481
140567131,12000,B,0.1008,0.739342587718246
140880367,13000,B,0.1008,0.7393282703895909
140110973,35000,B,0.1008,0.739312731215115
139690525,24500,B,0.1008,0.739180119102131
139156748,35000,B,0.1008,0.7391787303490109
140977323,32000,B,0.1008,0.739142221893716
139530016,30000,B,0.1008,0.739098017307624
140779106,27000,B,0.1008,0.73907937224109
140375324,20500,B,0.1008,0.739068687668583
139934946,35000,B,0.1008,0.739047125135021
140649029,35000,B,0.1008,0.7389973136031309
140667358,36000,B,0.1008,0.738996660986312
139933077,21600,B,0.1008,0.738986567658635
140487367,30000,B,0.1008,0.738958645007858
139716922,35000,B,0.1008,0.738947922337978
139184939,15000,B,0.1008,0.738928535989671
139799655,16000,B,0.1008,0.738871540552452
138118933,32000,B,0.1008,0.738867806460339
140289468,30000,B,0.1008,0.738846702438433
139378219,11500,B,0.1008,0.7388392113758919
138537883,16000,B,0.1008,0.738824714936157
139785930,21600,B,0.1008,0.738757421323927
140347269,30400,B,0.1008,0.73875116987375
140574077,33000,B,0.1008,0.7387456374306429
139706694,27000,B,0.1008,0.738697431831271
140416635,12000,B,0.1008,0.7386936578471139
140889394,23000,B,0.1008,0.738691297026712
139958450,17500,B,0.1008,0.7386911464601871
140959696,10000,B,0.1008,0.738687374721499
141051844,14000,B,0.1008,0.738677819468992
139795173,40000,B,0.1008,0.738640490988682
140637177,20000,B,0.1008,0.7386084094730281
139374156,40000,B,0.1008,0.738575790192023
140060973,15000,B,0.1008,0.7385697808966201
139704798,11250,B,0.1008,0.738564282713119
140006688,31200,B,0.1008,0.738560669179327
140408034,26500,B,0.1008,0.738549378977482
140011869,24000,B,0.1008,0.738545552006507
140364989,7000,B,0.1008,0.7385337893477459
139930204,40000,B,0.1008,0.7385248840485761
140870527,16000,B,0.1008,0.738508715137244
140123913,30000,B,0.1008,0.7385030184514241
140814865,12000,B,0.1008,0.738487686889446
139600834,10000,B,0.1008,0.738487003291942
140230883,12500,B,0.1008,0.738477121595183
139831605,26000,B,0.1008,0.738476102798822
140772902,18000,B,0.1008,0.738457292292811
140312228,27500,B,0.1008,0.7384470229621429
139594096,40000,B,0.1008,0.738442910846874
139708979,10000,B,0.1008,0.73844027745595
140793642,25000,B,0.1008,0.7384302414577191
140648212,29000,B,0.1008,0.738425974152236
140283600,18000,B,0.1008,0.738407134526408
140081248,16000,B,0.1008,0.738386651929238
139495324,39050,B,0.1008,0.7383673069643191
139801973,15000,B,0.1008,0.738297499454292
139619622,14000,B,0.1008,0.738274155062297
140664563,5000,B,0.1008,0.738249271950612
140611786,15000,B,0.1008,0.738243889524651
139927397,16000,B,0.1008,0.7382052074568031
140078021,40000,B,0.1008,0.738162613294137
139856744,11000,B,0.1008,0.738154642636675
140239650,10000,B,0.1008,0.738145460967707
139662706,14000,B,0.1008,0.738127386435914
140613858,10000,B,0.1008,0.73812450811163
140065664,40000,B,0.1008,0.738111504030324
140387739,16000,B,0.1008,0.738092576164924
140955657,20000,B,0.1008,0.738083362823561
139873633,36000,B,0.1008,0.738053414796717
139216765,36000,B,0.1008,0.738050657641655
139643819,18000,B,0.1008,0.738024837106835
140409041,5000,B,0.1008,0.7380183901238451
139890519,10000,B,0.1008,0.7380179932970989
140855708,20000,B,0.1008,0.738011028840905
139561488,15000,B,0.1008,0.737993208907826
140838043,25000,B,0.1008,0.737969800201454
138779977,20000,B,0.1008,0.7379507161822
138833183,10000,B,0.1008,0.737938107853181
139980675,13200,B,0.1008,0.737933165469424
139729382,7225,B,0.1008,0.737909352914166
139790872,17600,B,0.1008,0.737905987984965
139938679,21000,B,0.1008,0.7378689879553131
139843527,20000,B,0.1008,0.7378557704712569
140010405,10000,B,0.1008,0.737849413631962
139843229,12000,B,0.1008,0.737848990524838
140015318,32000,B,0.1008,0.73783027603583
139617432,30000,B,0.1008,0.7378284374803961
139998451,35000,B,0.1008,0.737826939426578
139695367,16800,B,0.1008,0.7378100451786149
139535246,30000,B,0.1008,0.737792613342944
139480415,21000,B,0.1008,0.7377648414686819
140838047,25000,B,0.1008,0.737735807061991
139709096,20000,B,0.1008,0.737711416549365
141011773,15000,B,0.1008,0.737709657752005
139384980,35000,B,0.1008,0.737699634385915
139591853,12000,B,0.1008,0.7376900927173671
139879276,20000,B,0.1008,0.73768528945753
140891232,20000,B,0.1008,0.737666602329331
140881342,32000,B,0.1008,0.737659764406949
139821865,14325,B,0.1008,0.737639796859582
139720032,9500,B,0.1008,0.737634411662077
139074771,35000,B,0.1008,0.737609906697342
140658269,10000,B,0.1008,0.737602455230418
140892304,11000,B,0.1008,0.7375962465541259
139652240,34000,B,0.1008,0.737575382612023
140480968,35000,B,0.1008,0.7375666101763201
140239232,15000,B,0.1008,0.737543680066873
140193656,20000,B,0.1008,0.7374984705437719
140682059,10000,B,0.1008,0.7374933259412599
138921182,10875,B,0.1008,0.737491418753346
139376039,6000,B,0.1008,0.73747815751503
139319466,11000,B,0.1008,0.737474846851771
140036083,20000,B,0.1008,0.737459947357552
139665192,10400,B,0.1008,0.737450663190204
140314800,27000,B,0.1008,0.73743262415504
139483654,16000,B,0.1008,0.737429175309191
139101345,12000,B,0.1008,0.7374269692183111
140794977,12000,B,0.1008,0.737423709187485
138964022,18750,B,0.1008,0.7374232886362859
139577595,15000,B,0.1008,0.737364870471678
139605416,19850,B,0.1008,0.737362544762415
139993332,32000,B,0.1008,0.7373589148018971
140841428,40000,B,0.1008,0.737358100821671
140772862,10000,B,0.1008,0.7373571104880869
140312872,14000,B,0.1008,0.737336033026309
139511016,40000,B,0.1008,0.737329061867124
139434025,3500,B,0.1008,0.737312666158204
140113893,22000,B,0.1008,0.7372886886171359
141052156,25000,B,0.1008,0.73727636844925
139116877,17000,B,0.1008,0.7372747786959231
139532289,15000,B,0.1008,0.737274256852143
138925173,21000,B,0.1008,0.737262380805519
139798469,24000,B,0.1008,0.737259859375013
140604692,20000,B,0.1008,0.737258499897727
139487868,20000,B,0.1008,0.737239096807194
140746126,4000,B,0.1008,0.737237221580834
140830753,12000,B,0.1008,0.737228919628106
139359936,14000,B,0.1008,0.737228152371194
138299597,40000,B,0.1008,0.7372207897884591
140865618,18000,B,0.1008,0.737194798087508
139838494,14000,B,0.1008,0.737192480142425
139362224,20000,B,0.1008,0.7371683542371841
139641051,13000,B,0.1008,0.7371648745029891
139496567,36000,B,0.1008,0.737138124239658
140634426,16000,B,0.1008,0.7371124885628819
139458770,35000,B,0.1008,0.737106474486839
139555687,25000,B,0.1008,0.7370988185129019
140865419,19900,B,0.1008,0.737092435979111
139878210,22000,B,0.1008,0.737089716391484
140445876,14400,B,0.1008,0.737079599590192
139706446,10000,B,0.1008,0.737073840931591
140367935,11000,B,0.1008,0.737059824013656
139589896,11200,B,0.1008,0.73704520466702
140952524,16000,B,0.1008,0.737044833672376
140407690,24000,B,0.1008,0.737021578419803
140639329,15000,B,0.1008,0.737006140077406
140348744,18000,B,0.1008,0.736989396572279
140676218,40000,B,0.1008,0.736987000131166
139623362,12500,B,0.1008,0.736973167407525
139790448,25000,B,0.1008,0.736968714579045
140970599,15000,B,0.1008,0.736968547705667
139803514,40000,B,0.1008,0.736958026037223
139609978,24300,B,0.1008,0.7369499449871459
139658444,18000,B,0.1008,0.736949635246941
140558062,14400,B,0.1008,0.7369205403795069
140229018,9600,B,0.1008,0.7369188285196491
140008522,12000,B,0.1008,0.736902096723864
140106082,14000,B,0.1008,0.7368872582824
138870260,40000,B,0.1008,0.736883894120216
139590895,15000,B,0.1008,0.7368785194558369
140405247,11200,B,0.1008,0.7368765028246189
140323345,22000,B,0.1008,0.73681980441514
140816274,32000,B,0.1008,0.736814516617865
140418674,20000,B,0.1008,0.736798005063931
140941600,12000,B,0.1008,0.736794960230176
140862845,20000,B,0.1008,0.736793419681291
140307654,17000,B,0.1008,0.736784293065855
140702913,30000,B,0.1008,0.736759374724382
139870505,20000,B,0.1008,0.7367532484874739
140973473,21600,B,0.1008,0.736711620673905
139411553,20000,B,0.1008,0.7367070686184329
139034305,27000,B,0.1008,0.736705778414967
140288867,15000,B,0.1008,0.7367051674784779
140341014,20000,B,0.1008,0.7366973051364549
139503869,5200,B,0.1008,0.736697092242198
140034232,16000,B,0.1008,0.736693129804566
139811310,18000,B,0.1008,0.7366577868281581
138119724,9600,B,0.1008,0.736657218592362
139276654,20000,B,0.1008,0.7366564206608059
140007790,16000,B,0.1008,0.736653796826962
139363039,18000,B,0.1008,0.736653572179504
140384940,10000,B,0.1008,0.7366458564821701
138545240,16000,B,0.1008,0.736633704815134
140564251,25000,B,0.1008,0.736628205406471
140656364,15000,B,0.1008,0.736616860812792
139308474,4025,B,0.1008,0.736615573619178
140387220,12000,B,0.1008,0.736610661327851
140001764,20000,B,0.1008,0.7365908404575501
140705178,20000,B,0.1008,0.736570272685113
139794301,7000,B,0.1008,0.7365533556201189
140843635,15000,B,0.1008,0.736540484807269
139996478,25750,B,0.1008,0.736537060005782
139877778,25000,B,0.1008,0.736506639230349
140109385,14400,B,0.1008,0.736496720582632
140246995,40000,B,0.1008,0.736493967290687
141045071,29000,B,0.1008,0.736491795913749
140295456,18000,B,0.1008,0.736467174670666
140442815,30000,B,0.1008,0.736463895609507
139272311,28000,B,0.1008,0.73644259403123
140079913,30000,B,0.1008,0.73643013692586
140744115,12000,B,0.1008,0.736413966690854
139833979,12000,B,0.1008,0.736410914139931
140121573,11000,B,0.1008,0.736405769641844
140195451,20400,B,0.1008,0.736398963316983
